__id__,ai_classified_at,ai_company_type,ai_confidence,ai_country,ai_keywords,ai_sector,ai_summary,company,country,country_name,crawled_at,description,domain,keywords,lead_id,page_count,sitemap_type,sitemap_url,source_query,target_types,title,website
puzzlegarage_com,2026-05-28T13:45:14+00:00,B2C,0.45,,"[""online"",""jigsaw puzzles"",""puzzle"",""games"",""free play"",""browse"",""thousands"",""web puzzles"",""entertainment""]",media,Hosts and lets users play free online jigsaw puzzles.,Puzzlegarage,*,Global,2026-05-28T13:29:53+00:00,Puzzle Garage — the place where thousands of the best online jigsaw puzzles are stored! Choose your favorite and play for free!,puzzlegarage.com,"[""norsk"",""konsulentselskap"",""tjenester"",""fagartikler"",""ressurser"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""jigsaw"",""puzzles"",""online"",""play"",""free"",""puzzle"",""garage"",""place"",""where"",""thousands"",""best"",""puzzlegarage""]",puzzlegarage_com,647992,index,https://puzzlegarage.com/sitemap.xml,norsk konsulentselskap tjenester fagartikler ressurser,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",Jigsaw Puzzles Online - Play Free | Puzzle Garage,https://puzzlegarage.com/
quickmath_com,,,,,,,,Quickmath,*,Global,2026-05-28T14:07:39+00:00,"QuickMath allows students to get instant solutions to all kinds of math problems, from algebra and equation solving right through to calculus and matrices.",quickmath.com,"[""norsk"",""helseforetak"",""pasientinformasjon"",""nettside"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""step"",""math"",""problem"",""solver"",""quickmath"",""allows"",""students"",""get"",""instant"",""solutions"",""kinds""]",quickmath_com,73,urlset,https://quickmath.com/sitemap.xml,norsk helseforetak pasientinformasjon nettside,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Step-by-Step Math Problem Solver,https://quickmath.com/
quotesoftheday_org,,,,,,,,Quotesoftheday,*,Global,2026-05-28T14:09:59+00:00,"Quote of the Day for May 28, 2026: We rise by lifting others. — Robert Ingersoll",quotesoftheday.org,"[""nyhetsside"",""norsk"",""nettavis"",""artikkelarkiv"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""quote"",""day"",""today"",""powerful"",""quotes"",""inspire"",""may"",""rise"",""lifting"",""others"",""robert"",""ingersoll"",""quotesoftheday""]",quotesoftheday_org,10800,index,https://quotesoftheday.org/sitemap_index.xml,nyhetsside norsk nettavis artikkelarkiv,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Quote of the Day | Today&#039;s 100+ Powerful Quotes To Inspire,https://quotesoftheday.org/
ravellihotel_com,,,,,,,,Ravellihotel,*,Global,2026-05-28T14:45:29+00:00,"Immersioni Alpine di Autentico Benessere. Il tuo soggiorno in Val di Sole, Trentino. Feel the Mountain Experience.",ravellihotel.com,"[""norsk"",""handel"",""plattform"",""teknologi"",""løsninger"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""ravelli"",""hotel"",""amp"",""lodges"",""val"",""sole"",""trentino"",""immersioni"",""alpine"",""autentico"",""benessere"",""tuo"",""soggiorno"",""ravellihotel""]",ravellihotel_com,211,index,https://ravellihotel.com/sitemap_index.xml,norsk e-handel plattform teknologi løsninger,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]","Ravelli Hotel &amp; Lodges in Val di Sole, Trentino",https://ravellihotel.com/
rcnut_com,,,,,,,,Rcnut,*,Global,2026-05-28T14:40:59+00:00,"Play the best unblocked games at school on Rcnut.com. Safe, fast, and fun HTML5 games for Chromebooks. No downloads required.",rcnut.com,"[""norsk"",""byggevarer"",""materialer"",""leverandør"",""produkter"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""rcnut"",""best"",""free"",""unblocked"",""games"",""play"",""school"",""com"",""safe""]",rcnut_com,449,urlset,https://rcnut.com/unblocked-games/sitemap.xml,norsk byggevarer materialer leverandør produkter,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",RcNut - Best Free Unblocked Games,https://rcnut.com/unblocked-games/
readme_com,,,,,,,,Readme,*,Global,2026-05-28T14:06:36+00:00,"ReadMe helps you create beautiful, interactive API documentation that developers love.",readme.com,"[""tromsø"",""kommune"",""informasjon"",""nettside"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""readme"",""developer"",""friendly"",""api"",""documentation"",""helps"",""you"",""create"",""beautiful"",""interactive""]",readme_com,139,urlset,https://readme.com/sitemap.xml,tromsø kommune informasjon nettside,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",ReadMe · Developer-friendly API documentation,https://readme.com/
realityofaid_org,,,,,,,,Realityofaid,*,Global,2026-05-28T14:34:19+00:00,,realityofaid.org,"[""norsk"",""eiendomsutvikling"",""prosjekter"",""boliger"",""næringsbygg"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""reality"",""aid"",""pre"",""eminent"",""southern"",""led"",""north"",""south"",""reforming"",""realityofaid""]",realityofaid_org,583,index,https://realityofaid.org/wp-sitemap.xml,norsk eiendomsutvikling prosjekter boliger næringsbygg,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Reality of Aid | A Pre-eminent Southern-led North/South on Reforming Aid Policies and Practices,https://realityofaid.org/
reforger_armaplatform_com,,,,,,,,Armaplatform,*,Global,2026-05-28T14:38:58+00:00,"Experience authentic combat on PlayStation, Xbox and PC, for the first time in the Arma series.",armaplatform.com,"[""norsk"",""koldtransport"",""kjøl"",""fryse"",""distribusjon"",""tjenester"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""arma"",""reforger"",""experience"",""authentic"",""combat"",""playstation"",""xbox"",""first"",""time"",""armaplatform""]",reforger_armaplatform_com,234,index,https://reforger.armaplatform.com/sitemap.xml,norsk koldtransport kjøl fryse distribusjon tjenester,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Arma Reforger,https://reforger.armaplatform.com/
renpybrasil_forumeiro_com,,,,,,,,Forumeiro,*,Global,2026-05-28T14:27:22+00:00,"Fórum destinado a discussões, divulgações e de tudo relacionado ao Ren",forumeiro.com,"[""norsk"",""kulturorganisasjon"",""arrangementer"",""program"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""ren"",""brasil"",""fórum"",""destinado"",""discussões"",""divulgações"",""tudo"",""relacionado"",""forumeiro""]",renpybrasil_forumeiro_com,235,index,https://renpybrasil.forumeiro.com/sitemap.xml,norsk kulturorganisasjon arrangementer program,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Ren'Py Brasil,https://renpybrasil.forumeiro.com/
representclo_com,,,,,,,,Representclo,*,Global,2026-05-28T14:24:14+00:00,"Bringing luxury British streetwear to the US, exclusive collaborations and collections. Discover the latest arrivals and discover the next chapter of Represent.",representclo.com,"[""norsk"",""nettbutikk"",""helse"",""skjønnhet"",""kosmetikk"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""luxury"",""british"",""streetwear"",""official"",""store"",""represent"",""bringing"",""exclusive"",""collaborations"",""collections"",""discover"",""representclo""]",representclo_com,7875,index,https://representclo.com/sitemap.xml,norsk nettbutikk helse skjønnhet kosmetikk,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Luxury British Streetwear | Official US Store® | REPRESENT,https://representclo.com/
roboforex_com,,,,,,,,Roboforex,*,Global,2026-05-28T14:35:53+00:00,RoboForex is a licensed financial brokerage company offering clients the best promotional offers on financial markets. Start online trading today!,roboforex.com,"[""norsk"",""fritidseiendom"",""hytte"",""tomt"",""salg"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""roboforex"",""access"",""financial"",""markets"",""amp"",""start"",""trading"",""now"",""licensed"",""brokerage"",""offering"",""clients"",""best""]",roboforex_com,3734,urlset,https://roboforex.com/sitemap.xml,norsk fritidseiendom hytte tomt salg informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",RoboForex: Access Financial Markets &amp; Start Trading Now - RoboForex,https://roboforex.com/
rollingstones_com,,,,,,,,Rollingstones,*,Global,2026-05-28T14:15:01+00:00,"Official website for the greatest Rock and Roll band of all time. Featuring tour dates, stories, interviews, pictures, exclusive merch and more.",rollingstones.com,"[""norsk"",""bygg"",""entreprise"",""tjenester"",""prosjekter"",""referanser"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""rolling"",""stones"",""official"",""website"",""greatest"",""rock"",""roll"",""band"",""time"",""featuring"",""rollingstones""]",rollingstones_com,100,index,https://rollingstones.com/sitemap.xml,norsk bygg entreprise tjenester prosjekter referanser,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",The Rolling Stones | Official Website,https://rollingstones.com/
rosalie_marillac_com,,,,,,,,Rosalie Marillac,*,Global,2026-05-28T14:28:41+00:00,,rosalie-marillac.com,"[""norsk"",""kapitalforvaltning"",""investering"",""fond"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""accueil"",""rosalie"",""marillac""]",rosalie_marillac_com,214,index,https://rosalie-marillac.com/sitemap.xml,norsk kapitalforvaltning investering fond informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Accueil - Rosalie-Marillac,https://rosalie-marillac.com/
rotoprint_com,,,,,,,,Rotoprint,*,Global,2026-05-28T14:09:13+00:00,,rotoprint.com,"[""norsk"",""fagskole"",""utdanningstilbud"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""homepage"",""rotoprint""]",rotoprint_com,765,index,https://rotoprint.com/en/sitemap_index.xml,norsk fagskole utdanningstilbud informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Homepage - Rotoprint,https://rotoprint.com/en/
rustdesk_com,2026-05-28T13:45:14+00:00,B2B,0.62,,"[""open-source"",""remote desktop"",""self-hosted server"",""remote access"",""secure"",""cross-platform"",""windows"",""macos"",""linux"",""android"",""alternative to teamviewer""]",technology,Offers open-source remote desktop software with self-hosted server deployment.,Rustdesk,*,Global,2026-05-28T13:31:00+00:00,"RustDesk is the best open-source remote desktop software. Secure alternative to TeamViewer and AnyDesk with self-hosted servers. Cross-platform support for Windows, macOS, Linux, and Android.",rustdesk.com,"[""norsk"",""meglerfirma"",""tjenester"",""kunder"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""rustdesk"",""open"",""source"",""remote"",""desktop"",""self"",""hosted"",""server"",""solutions"",""best"",""software"",""secure""]",rustdesk_com,59,index,https://rustdesk.com/sitemap-index.xml,norsk meglerfirma tjenester kunder informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",RustDesk: Open-Source Remote Desktop with Self-Hosted Server Solutions,https://rustdesk.com/
ruter_no,,,,,,,,Ruter,NO,Norway,2026-05-28T14:08:02+00:00,"Vi jobber for et samfunn der folk alltid reiser sammen når de kan, og alene bare når de må",ruter.no,"[""norsk"",""tannhelse"",""informasjon"",""pasienter"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""ruter"",""kollektivtransport"",""oslo"",""akershus"",""jobber"",""samfunn"",""folk"",""alltid"",""reiser"",""sammen"",""når"",""alene""]",ruter_no,482,urlset,https://ruter.no/sitemap.xml,norsk tannhelse informasjon pasienter,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Ruter | Kollektivtransport i Oslo og Akershus,https://ruter.no/
salamandershirts_com,,,,,,,,Salamandershirts,*,Global,2026-05-28T14:33:32+00:00,The fantastic non-iron fabric that made Grenouille shirts,salamandershirts.com,"[""norsk"",""strafferett"",""forsvaradvokat"",""juridisk"",""tjenester"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""seersucker"",""fantastic"",""non"",""iron"",""fabric"",""made"",""grenouille"",""shirts"",""salamandershirts""]",salamandershirts_com,302,urlset,https://salamandershirts.com/seersucker-38-c.asp/sitemap.xml,norsk strafferett forsvaradvokat juridisk tjenester,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Seersucker,https://salamandershirts.com/seersucker-38-c.asp
samnurse_com,,,,,,,,Samnurse,*,Global,2026-05-28T14:14:15+00:00,,samnurse.com,"[""norsk"",""forsikringsselskap"",""informasjon"",""produkter"",""kunder"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""spinal"",""cord"",""injury"",""icd"",""unlocking"",""power"",""precision"",""diagnosis"",""samnurse""]",samnurse_com,222,index,https://samnurse.com/spinal-cord-injury-icd-10/sitemap.xml,norsk forsikringsselskap informasjon produkter kunder,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Spinal Cord Injury ICD 10: Unlocking the Power of Precision Diagnosis,https://samnurse.com/spinal-cord-injury-icd-10/
sanpro_no,,,,,,,,Sanpro,NO,Norway,2026-05-28T14:24:01+00:00,Vi skaper muligheter - Vi er en produksjonsbedrift med fokus på å skape muligheter uavhengig av forutsetninger.,sanpro.no,"[""norsk"",""nettbutikk"",""helse"",""skjønnhet"",""kosmetikk"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""sandnes"",""pro"",""service"",""skaper"",""muligheter"",""produksjonsbedrift"",""fokus"",""skape"",""uavhengig"",""forutsetninger"",""sanpro""]",sanpro_no,149,index,https://sanpro.no/sitemap_index.xml,norsk nettbutikk helse skjønnhet kosmetikk,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Sandnes Pro-Service - Vi skaper muligheter,https://sanpro.no/
scatsite_com,2026-05-28T13:45:14+00:00,B2C,0.86,,"[""adult content"",""scat"",""porn"",""videos"",""pooping"",""fetish"",""tube"",""adult website"",""free""]",media,Adult website streaming scat/fetish porn videos.,Scatsite,*,Global,2026-05-28T13:31:01+00:00,Welcome to Scat Site the hottest poo pee pooping and more hot porn!,scatsite.com,"[""norsk"",""olje"",""gass"",""leverandør"",""tjenester"",""dokumentasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""free"",""scat"",""porn"",""videos"",""shitting"",""tube"",""best"",""pooping"",""welcome"",""site"",""hottest""]",scatsite_com,6690,index,https://scatsite.com/sitemap.php,norsk olje gass leverandør tjenester dokumentasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]","Free Scat Porn Videos, Shitting Porn Tube, Best Pooping Porn Site | ScatSite",https://scatsite.com/
scattubes_com,2026-05-28T13:45:14+00:00,B2C,0.86,,"[""adult content"",""scat"",""porn"",""videos"",""fetish"",""adult website"",""hottest"",""missionary"",""69""]",media,Adult fetish porn site focused on scat videos.,Scattubes,*,Global,2026-05-28T13:30:51+00:00,"Scattubes is all about fetish porn, no normal 69 or missionary position. Scat Tubes is about the fetish porn! If you are looking for boring porn then this is not your site!",scattubes.com,"[""norsk"",""olje"",""gass"",""leverandør"",""tjenester"",""dokumentasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""hottest"",""scat"",""porn"",""found"",""right"",""here"",""scattubes"",""about"",""fetish"",""normal"",""missionary""]",scattubes_com,3934,index,https://scattubes.com/sitemap.php,norsk olje gass leverandør tjenester dokumentasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",The hottest scat porn is found right here,https://scattubes.com/
schonbrunn_palace_com,2026-05-28T13:45:14+00:00,B2C,0.7,AT,"[""schonbrunn"",""palace"",""palais"",""palace schonbrunn"",""tourism"",""vienna"",""attractions"",""visit""]",tourism,Promotes visiting Schönbrunn Palace in Vienna.,Schonbrunn Palace,*,Global,2026-05-28T13:30:39+00:00,,schonbrunn-palace.com,"[""norsk"",""transport"",""logistikk"",""tjenester"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""pałac"",""schonbrunn"",""palace"",""palais"",""palace schonbrunn"",""tourism"",""vienna"",""attractions"",""visit""]",schonbrunn_palace_com,140,index,https://schonbrunn-palace.com/pl/sitemap.xml,norsk transport logistikk tjenester informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",Pałac Schonbrunn,https://schonbrunn-palace.com/pl/
scoziatour_com,2026-05-28T13:45:14+00:00,B2C,0.45,IT,"[""tour"",""scotland"",""edinburgh"",""tour di edimburgo"",""scozia"",""viaggi"",""tours"",""prenotazioni""]",tourism,Offers tours of Scotland and Edinburgh in Italian.,Scoziatour,*,Global,2026-05-28T13:37:42+00:00,,scoziatour.com,"[""norsk"",""netthandel"",""mange"",""produkter"",""handlekurv"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""tour"",""della"",""scozia"",""edimburgo"",""scoziatour"",""scotland"",""edinburgh"",""tour di edimburgo"",""viaggi"",""tours"",""prenotazioni""]",scoziatour_com,173,urlset,https://scoziatour.com/sitemap_index.xml,norsk netthandel mange produkter handlekurv,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association""]",Tour della Scozia e tour di Edimburgo - Scozia Tour,https://scoziatour.com/
seattletravelguide_org,,,,,,,,Seattletravelguide,*,Global,2026-05-28T14:01:41+00:00,"Welcome to the official source for information on visiting Seattle, Washington. Lodging, entertainment, food/drink, sports, attractions &amp; more.",seattletravelguide.org,"[""norsk"",""boligutleie"",""leiligheter"",""hybler"",""mange"",""sider"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""visit"",""seattle"",""washington"",""travel"",""amp"",""tourism"",""official"",""site"",""welcome"",""source"",""information"",""visiting"",""lodging"",""seattletravelguide""]",seattletravelguide_org,3507,index,https://www.visitseattle.org/sitemap_index.xml,norsk boligutleie leiligheter hybler mange sider,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Visit Seattle Visit Seattle Washington | Travel &amp; Tourism | Official Site,https://seattletravelguide.org/
self_compassion_org,2026-05-28T12:53:46+00:00,mixed,0.75,,"[""self-compassion"",""mindfulness"",""mental health"",""community"",""practice"",""education"",""resources"",""workshops"",""books"",""courses"",""wellbeing"",""ecommerce""]",healthcare,Self-compassion community and educational resources by Kristin Neff.,Self Compassion,*,Global,2026-05-28T12:49:08+00:00,Discover the power of self-compassion with Kristin Neff. Join our community and explore the benefits of practicing self-compassion together.,self-compassion.org,"[""norsk"",""nettbutikk"",""mange"",""produkter"",""søk"",""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association"",""self"",""compassion"",""kristin"",""neff"",""join"",""community"",""now"",""discover"",""power"",""self-compassion"",""mindfulness"",""mental health"",""practice""]",self_compassion_org,1702,index,https://self-compassion.org/sitemap_index.xml,norsk nettbutikk mange produkter søk,"[""municipality"",""university"",""ecommerce"",""media"",""healthcare"",""documentation"",""association""]",Self-Compassion by Kristin Neff: Join the Community Now,https://self-compassion.org/
sendcutsend_com,,,,,,,,Sendcutsend,*,Global,2026-05-28T14:34:52+00:00,Online sheet metal fabrication service. Get custom parts delivered in just a few days—upload STEP or DXF files for instant pricing!,sendcutsend.com,"[""norsk"",""takstmann"",""eiendomsvurdering"",""verdi"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""sendcutsend"",""custom"",""sheet"",""metal"",""fabrication"",""online"",""service"",""get"",""parts""]",sendcutsend_com,1081,index,https://sendcutsend.com/sitemap_index.xml,norsk takstmann eiendomsvurdering verdi informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",SendCutSend: Custom Sheet Metal Fabrication,https://sendcutsend.com/
shifton_com,,,,,,,,Shifton,*,Global,2026-05-28T14:38:56+00:00,"Employee scheduling software with shift planning, time tracking, attendance &amp; payroll. Workforce management for any team size. Start free.",shifton.com,"[""norsk"",""lastebiltransport"",""stykk"",""bulk"",""frakt"",""tjenester"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""employee"",""scheduling"",""software"",""shifts"",""time"",""amp"",""attendance"",""shift"",""planning"",""tracking"",""shifton""]",shifton_com,24098,index,https://shifton.com/sitemaps.xml,norsk lastebiltransport stykk bulk frakt tjenester,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]","Employee Scheduling Software — Shifts, Time &amp; Attendance",https://shifton.com/
sidequestvr_com,,,,,,,,Sidequestvr,*,Global,2026-05-28T14:34:02+00:00,"Welcome to SideQuest, the ultimate VR discovery platform and home to VRs greatest hits, indie gems, sideloadonly and earlyaccess VR content—and much more. SideQuest is also packed with tools and tips to help you get the most out of your VR headset. Install the SideQuest app for the best experience.",sidequestvr.com,"[""norsk"",""eiendomsmegler"",""bolig"",""salg"",""kjøp"",""tjenester"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""sidequest"",""apps"",""games"",""meta"",""quest"",""headsets"",""pcvr"",""early"",""access"",""sideload"",""welcome"",""ultimate"",""discovery"",""platform"",""home"",""vrs"",""greatest"",""sidequestvr""]",sidequestvr_com,14544,index,https://sidequestvr.com/sitemap_index.xml,norsk eiendomsmegler bolig salg kjøp tjenester,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]","SideQuest VR apps and games for Meta Quest headsets, PCVR, Early Access, and sideload apps",https://sidequestvr.com/
slidesgo_net,,,,,,,,Slidesgo,*,Global,2026-05-28T14:02:16+00:00,Slidesgo - Plantillas gratuitas de Powerpoint y temas de Google Slides que puede usar en sus presentaciones - 100% Gratis para cualquier uso.,slidesgo.net,"[""norsk"",""nybygg"",""leiligheter"",""prosjekt"",""salg"",""informasjon"",""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality"",""slidesgo"",""plantillas"",""gratuitas"",""powerpoint"",""temas"",""google"",""slides"",""puede""]",slidesgo_net,1001,urlset,https://slidesgo.net/sitemap.xml,norsk nybygg leiligheter prosjekt salg informasjon,"[""municipality"",""public_sector"",""healthcare"",""education"",""media"",""company"",""ecommerce"",""association"",""finance"",""legal"",""real_estate"",""logistics"",""construction"",""technology"",""hr"",""hospitality""]",Slidesgo | Plantillas gratuitas de Powerpoint y temas de Google Slides,https://slidesgo.net/es/
